prefix,source_text,target_text,weight,rewards
facttotext,"<type>trend<subspace>chargeable income group,70,001 - 80,000<groupby>year of assessment<measure>assessable income,sum<parameter>increasing<data>2011/01/01,4277628<data>2019/01/01,8241746","When chargeable income group is 70,001 - 80,000, the total assessable income is 4277628 in 2011/01/01 and 8241746 in 2019/01/01. In general, the total assessable income is increasing over years of assessment.",1,1
facttotext,"<type>extreme<subspace>year,2011/01/01<groupby>Type of manpower<measure>Amount of Equivalence,sum<focus>Bachelors<parameter>max,13176.1<data>Non Degree,2216.2000000000003<data>Technicians,2412.7000000000003<data>Other Supporting Staff,2862.8<data>Post Graduate,5990.0<data>PhD,6129.599999999999<data>Masters,6202.3","When year is 2011/01/01, the total amount of equivalence for most types of manpower is 2216.2 for Non Degree, 2412.7 for Technicians, 2862.8 for Other Supporting Staff, 5990.0 for Post Graduate, 6129.6 for PhD, 6202.3 for Masters. Bachelors has the highest total amount of equivalence, at 13176.1.",1,1
facttotext,"<type>distribution<subspace>quarter,2009-Q1<groupby>flat_type<measure>Number of resale applications,avg<parameter><data>1-room,5.0<data>2-room,64.0<data>3-room,2011.0<data>4-room,2488.0<data>5-room,1506.0<data>Others,372.0","When quarter is 2009-Q1, the total number of resale applications is 5.0 for 1-Room, 64.0 for 2-Room, 2011.0 for 3-Room, 2488.0 for 4-Room, 1506.0 for 5-Room, 372.0 for Others. The total number of resale applications of each flat_type is unequal across the board.",1,1
facttotext,"<type>outlier<subspace>Year,2009/01/01<groupby>Area<measure>Pfizer revenues,avg<focus>Asia<parameter>28395.0<data>American,25226.0<data>Europe,15618.0<data>Pacific,21175.0","When year is 2009/01/01, the average pfizer revenues among most areas is 25226.0 for American, 15618.0 for Europe, 21175.0 for Pacific. Of Asia, the average pfizer revenues is 28395.0, which is an outlier compared to other areas.",1,1
facttotext,"<type>value<subspace>year,1981/01/01<measure>infant mortality rate,avg<parameter>8.12","When year is 1981/01/01, the average infant mortality rate is 8.12.",1,1
facttotext,"<type>value<subspace>type of R&D manpower,Other Supporting Staff<measure>headcount,avg<parameter>979.36","When type of r&d manpower is Other Supporting Staff, the average value of headcount is 979.36.",1,1
facttotext,"<type>proportion<subspace>Year,2017/01/01<groupby>Confectionery product<measure>Sales,sum<focus>Chocolate<parameter>56.55%","When year is 2017/01/01, Chocolate accounts for 56.55% of the total sales.",1,1
facttotext,"<type>proportion<subspace>region,northernnewengland<groupby>type<measure>sale of medium avocado,sum<focus>Conventional<parameter>99.91%","When region is Northernnewengland, Conventional accounts for 99.91% of the total sale of medium avocado.",1,1
facttotext,"<type>proportion<subspace>year,2014/01/01<groupby>age year<measure>Number of Motorcycles,sum<focus>1 - 2<parameter>8.02%","When year is 2014/01/01, 1 - 2 makes up 8.02% of the total number of motorcycles.",1,1
facttotext,"<type>proportion<subspace>year,2017/01/01<groupby>Sector<measure>Number of facilities,sum<focus>Private<parameter>90.44%","When year is 2017/01/01, 90.44% of the total number of facilities come from Private.",1,1
facttotext,"<type>difference<subspace>Year,2019/01/01<groupby>Motor Type<measure>Sales,avg<focus>Motor<focus>MAT<parameter>2917<data>Motor,16114.0<data>MAT,13197.0","When year is 2019/01/01, the average sales of Mat is 13197.0, 2917 lower than Motor__ 16114.0.",1,1
facttotext,"<type>proportion<subspace>year,1987/01/01<groupby>type of educational institution<measure>expenditure per student,sum<focus>Universities<parameter>46.12%","When year is 1987/01/01, Universities makes up 46.12% of the total expenditure per student.",1,1
facttotext,"<type>difference<subspace>year,2012/01/01<groupby>gender<measure>number of arrested abusers,avg<focus>Male<focus>Female<parameter>29.5<data>Male,45.5<data>Female,16.0","When year is 2012/01/01, the average number of arrested abusers of Female is 16.0, 29.5 lower than Male__ 45.5.",1,1
facttotext,"<type>trend<subspace>Confectionery product,Sugar confectionery<groupby>Year<measure>Sales,avg<parameter>increasing<data>2000/01/01,1422.0<data>2019/01/01,1047.0","When confectionery product is Sugar Confectionery, the average sales is 1422.0 in 2000/01/01 and 1047.0 in 2019/01/01. In general, the average sales is increasing over years.",1,1
facttotext,"<type>outlier<subspace>Year,2013/01/01<groupby>Entertainment Source<measure>Percentage of population,avg<focus>Internet<parameter>0.23<data>Tuvalu,0.22388888888888886<data>Newspaper,0.23088888888888887<data>Radio,0.21833333333333335<data>Others,0.21911111111111112","When year is 2013/01/01, the average percentage of population for most entertainment sources is 0.22 for Tuvalu, 0.23 for Newspaper, 0.22 for Radio, 0.22 for Others. The average percentage of population of Internet is 0.23, which is an aberration in comparison to other entertainment sources.",1,1
facttotext,"<type>trend<subspace>Province,Anhui<groupby>Date<measure>number of deaths ,avg<parameter>increasing<data>2020/01/22,0.0<data>2020/01/29,0.0","When province is Anhui, the average number of deaths  is 0.0 on 2020/01/22 and 0.0 on 2020/01/29. In general, the average number of deaths  is increasing over dates.",1,1
facttotext,"<type>categorization<subspace>year,2009/01/01<groupby>Age Group <parameter>20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60 & Over,Under 20","When year is 2009/01/01, 20-24, 25-29, 30-34, 35-39, 40-44, 45-49, 50-54, 55-59, 60 & Over, Under 20 are among the 10 types of age groups .",1,1
facttotext,"<type>distribution<groupby>Sports<measure>female participants,avg<parameter><data>Basketball,17125.8<data>Track and Field,17481.4<data>Volleyball,17074.6<data>Softball,16385.0<data>Soccer,17553.4<data>Tennis,17616.6<data>Golf,16984.8","The total female participants is 17125.8 for Basketball, 17481.4 for Track and Field, 17074.6 for Volleyball, 16385.0 for Softball, 17553.4 for Soccer, 17616.6 for Tennis, 16984.8 for Golf. The total female participants of each sports is unequal across the board.",1,1
facttotext,"<type>categorization<subspace>month,Sep-11<groupby>broadband_connections<parameter>Cable Modem,DSL,Fibre Based","When month is Sep-11, Cable Modem, DSL, Fibre Based are among the 3 types of broadband_connection.",1,1
facttotext,"<type>value<subspace>flat_type,3-ROOM<measure>Number of resale applications,avg<parameter>1633.2","When flat_type is 3-ROOM, the average value of number of resale applications is 1633.2.",1,1
facttotext,"<type>value<subspace>flat type,MULTI-GENERATION<measure>flat size,avg<parameter>179.0","When flat type is MULTI-GENERATION, flat size has an average value of 179.0.",1,1
facttotext,"<type>categorization<subspace>subzone,Gul Basin<groupby>gender<parameter>Females,Males","When subzone is Gul Basin, genders are divided into 2 groups, including Females, Males.",1,1
facttotext,"<type>proportion<subspace>Year,2009/01/01<groupby>manufactures<measure>truck volume,sum<focus>Kenworth<parameter>24.00%","When year is 2009/01/01, Kenworth makes up 24.00% of the total truck volume.",1,1
facttotext,"<type>categorization<subspace>year,2014/01/01<groupby>school level<parameter>Centralised Institute,Junior College,Mixed Level School,Primary School,Secondary School","When year is 2014/01/01, Centralised Institute, Junior College, Mixed Level School, Primary School, Secondary School are among the 5 types of school levels.",1,1
facttotext,"<type>trend<subspace>region,detroit<groupby>date<measure>Price,avg<parameter>increasing<data>2015/12/27,1.3450000000000002<data>2018/01/07,1.07","When region is Detroit, the average price has generally increased over dates. The average price is 1.35 on 2015/12/27, and on 2018/01/07, it is 1.07.",1,1
facttotext,"<type>outlier<subspace>year,2003/01/01<groupby>industry<measure>workers on temporary layoff,avg<focus>manufacturing<parameter>240.0<data>construction,70.0<data>services,90.0<data>others,0.0","When year is 2003/01/01, the average workers on temporary layoff among most industries is 70.0 for Construction, 90.0 for Services, 0.0 for Others. Of Manufacturing, the average workers on temporary layoff is 240.0, which is an outlier compared to other industries.",1,1
facttotext,"<type>trend<subspace>Country,South Korea<groupby>Year<measure>Gold,avg<parameter>decreasing<data>2000/01/01,5.0<data>2016/01/01,7.0","When country is South Korea, the average gold is 5.0 in 2000/01/01, and in 2016/01/01, it is 7.0. In general, the average gold is decreasing over years.",1,1
facttotext,"<type>proportion<subspace>year of assessment,2016/01/01<groupby>chargeable income group<measure>net tax assessed,sum<focus>1,000,001 & above<parameter>18.33%","When year of assessment is 2016/01/01, 18.33% of the total net tax assessed come from 1,000,001 & Above.",1,1
facttotext,"<type>proportion<subspace>date,2015/03/01<groupby>country of residence<measure>number of arrivals,sum<focus>Indonesia<parameter>19.39%","When date is 2015/03/01, Indonesia makes up 19.39% of the total number of arrivals.",1,1
facttotext,"<type>categorization<subspace>broken year,2017/01/01<groupby>funded status<parameter>Acquired,Angel Round,No Funding,Pre-A Round,Seed Round,Series A,Series A+,Series B,Series C,Series D,Strategic","When broken year is 2017/01/01, funded statuses are divided into 11 groups, including Acquired, Angel Round, No Funding, Pre-a Round, Seed Round, Series A, Series A+, Series B, Series C, Series D, Strategic.",1,1
facttotext,"<type>difference<subspace>year,2013/01/01<groupby>facility type<measure>rate,avg<focus>Acute<focus>Psychiatric Hospitals<parameter>0.55<data>Acute,0.5613333333333334<data>Psychiatric Hospitals,0.0135","When year is 2013/01/01, the average rate of Psychiatric Hospitals is 0.01, which is 0.55 lower than the Acute average of 0.56.",1,1
facttotext,"<type>difference<subspace>year,2019/01/01<groupby>Institution type<measure>Number of facilities,avg<focus>Primary Care Facilities<focus>Pharmacies<parameter>1034.0<data>Primary Care Facilities,1162.0<data>Pharmacies,128.0","When year is 2019/01/01, the average number of facilities of Pharmacies is 128.0, 1034.0 lower than Primary Care Facilities__ 1162.0.",1,1
facttotext,"<type>difference<subspace>year,1999/01/01<groupby>ethnic group<measure>infant mortality rate,avg<focus>Indians<focus>Others<parameter>2.7<data>Indians,5.1<data>Others,2.4","When year is 1999/01/01, the average infant mortality rate is 2.4 for Others, which is 2.7 lower than the 5.1 for Indians.",1,1
facttotext,"<type>proportion<subspace>expenditure class,Transfers to Institutions & Organisations<groupby>type of expenditure<measure>amount spent,sum<focus>Operating<parameter>100.00%","When expenditure class is Transfers to Institutions & Organisations, 100.00% of the total amount spent come from Operating.",1,1
facttotext,"<type>rank<subspace>year,2010/01/01<groupby>gender<measure>Training Places,avg<parameter>Male,Female<data>Female,603.2222222222222<data>Male,1208.5555555555557","When year is 2010/01/01, the top 2 genders ordered by average training places are Male at 1208.56, Female at 603.22.",1,1
facttotext,"<type>distribution<subspace>Year,2009/01/01<groupby>Season<measure>Sales percentage of prescription drug,avg<parameter><data>spring,0.2860833333333333<data>summer,0.252<data>fall,0.2851666666666667<data>winter,0.2766666666666666","When year is 2009/01/01, the total sales percentage of prescription drug is unevenly distributed across all seasons. More specifically, the total sales percentage of prescription drug is 0.29 for Spring, 0.25 for Summer, 0.29 for Fall, 0.28 for Winter.",1,1
facttotext,"<type>distribution<subspace>year,2000/01/01<groupby>length of service<measure>number of teachers,avg<parameter><data>0 - 4 YEARS,1506.5<data>5 - 9 YEARS,544.8333333333334<data>10 - 14 YEARS,302.6666666666667<data>15 - 19 YEARS,260.1666666666667<data>20 - 24 YEARS,249.33333333333334<data>25 - 29 YEARS,241.5<data>30 YEARS & ABOVE,832.8333333333334","When year is 2000/01/01, the total number of teachers is 1506.5 for 0 - 4 Years, 544.83 for 5 - 9 Years, 302.67 for 10 - 14 Years, 260.17 for 15 - 19 Years, 249.33 for 20 - 24 Years, 241.5 for 25 - 29 Years, 832.83 for 30 Years & Above. The total number of teachers of each length of service is unequal across the board.",1,1
facttotext,"<type>trend<subspace>module type,HNitec Project/Elective (7-10 credit units)<groupby>year<measure>fee per module,avg<parameter>no trend<data>2013/01/01,nan<data>2021/01/01,nan","When module type is HNitec Project/Elective (7-10 Credit Units), the average fee per module is nan in 2013/01/01 and nan in 2021/01/01. In general, the average fee per module is no trend over years.",1,1
facttotext,"<type>categorization<subspace>race,group E<groupby>gender<parameter>female,male","When race is Group E, genders are divided into 2 groups, including Female, Male.",1,1
facttotext,"<type>value<subspace>Language Most Frequently Spoken at Home,English<measure>Resident Population,avg<parameter>21.72","When language most frequently spoken at home is English, resident population has an average value of 21.72.",1,1
facttotext,"<type>proportion<subspace>month,May-09<groupby>broadband_connections<measure>number of subscriptions,sum<focus>Cable Modem<parameter>54.80%","When month is May-09, Cable Modem makes up 54.80% of the total number of subscriptions.",1,1
facttotext,"<type>categorization<subspace>industry,Tool<groupby>funded status<parameter>Acquired,Angel Round,No Funding,Pre-A Round,Public,Series A,Series C,Strategic","When industry is Tool, funded statuses are divided into 8 groups, including Acquired, Angel Round, No Funding, Pre-a Round, Public, Series A, Series C, Strategic.",1,1
facttotext,"<type>difference<groupby>cause of failure<measure>survival time,avg<focus>team/investors<focus>failure to pivot<parameter>1087.52<data>team/investors,2348.6666666666665<data>failure to pivot,1261.142857142857","The average survival time of Failure to Pivot is 1261.14, 1087.52 lower than Team/Investors__ 2348.67.",1,1
facttotext,"<type>proportion<subspace>year,2000/01/01<groupby>school type<measure>number of schools,sum<focus>Government<parameter>77.33%","When year is 2000/01/01, 77.33% of the total number of schools come from Government.",1,1
